id,scrape_id,last_scraped,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,city,state,zipcode,market,smart_location,country_code,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,jurisdiction_names,instant_bookable
7499506,2.01601E+13,04-01-2016,Urban Retreat,178552,Rebecca,23-07-2010,"Seattle, Washington, United States",within an hour,100%,100%,f,North Admiral,1,1,"33rd Avenue Southwest, Seattle, WA 98126, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98126,Seattle,"Seattle, WA",US,United States,47.57135341,-122.3755799,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$120.00 ,$690.00 ,"$2,700.00 ",,$60.00 ,1,$0.00 ,2,1125,7,100,10,10,10,10,10,10,WASHINGTON,f
3403858,2.01601E+13,04-01-2016,Cozy 2BD West Seattle Craftsman,16791036,Lauren,14-06-2014,"Seattle, Washington, United States",within an hour,100%,N/A,f,North Admiral,1,1,"51st Avenue Southwest, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.57332445,-122.395511,House,Entire home/apt,5,1.5,2,3,Real Bed,,$200.00 ,,,$150.00 ,$50.00 ,1,$0.00 ,5,21,8,95,9,10,10,10,10,9,WASHINGTON,f
746380,2.01601E+13,04-01-2016,Luxury Apt/Downtown West Seattle,2942022,David,15-07-2012,"Seattle, Washington, United States",within an hour,100%,100%,f,North Admiral,2,2,"California Ave SW, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.57301762,-122.3874471,Apartment,Private room,3,1,1,2,Real Bed,,$69.00 ,$400.00 ,"$1,500.00 ",,$10.00 ,2,$20.00 ,3,365,94,95,10,10,10,10,9,10,WASHINGTON,f
7229743,2.01601E+13,04-01-2016,2BR/2BA Townhouse in West Seattle,25239442,Roger,26-12-2014,"Seattle, Washington, United States",within an hour,100%,N/A,f,,1,1,"California Ave SW, Seattle, WA 98116, United States",,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.58468259,-122.3862119,House,Entire home/apt,6,2,2,3,Real Bed,,$199.00 ,,,$250.00 ,$101.00 ,4,$15.00 ,2,180,0,,,,,,,,WASHINGTON,f
7547611,2.01601E+13,04-01-2016,Coveted West Seattle Neighborhood,5029583,Kate,09-02-2013,"Vashon Island, Seattle, WA",within a day,100%,100%,f,North Admiral,1,1,"California Avenue Southwest, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.57290027,-122.3859377,Townhouse,Entire home/apt,6,2.5,3,3,Real Bed,,$225.00 ,"$1,500.00 ","$4,000.00 ",$250.00 ,$100.00 ,1,$0.00 ,3,1125,3,87,9,9,9,9,9,9,WASHINGTON,f
2906694,2.01601E+13,04-01-2016,Private West Seattle Basement Apt!,13703145,Leslie,30-03-2014,"Seattle, Washington, United States",within a few hours,100%,100%,f,North Admiral,2,2,"49th Avenue Southwest, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.57463808,-122.3950327,House,Private room,7,1,1,2,Real Bed,,$81.00 ,$500.00 ,"$1,800.00 ",,$15.00 ,4,$15.00 ,1,1125,58,87,9,9,10,10,9,9,WASHINGTON,f
7454026,2.01601E+13,04-01-2016,Waterfront Penthouse with Roof Top,39037843,Joseph,20-07-2015,US,within an hour,75%,100%,f,North Admiral,1,1,"Harbor Avenue Southwest, Seattle, WA 98126, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98126,Seattle,"Seattle, WA",US,United States,47.58723056,-122.3800157,Condominium,Entire home/apt,6,2.5,2,3,Real Bed,,$495.00 ,,,$750.00 ,$200.00 ,1,$0.00 ,2,1125,7,97,10,9,10,10,10,10,WASHINGTON,t
4651974,2.01601E+13,04-01-2016,Close to the action on Alki Beach,19870914,Janna,11-08-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,,1,1,"Harbor Ave SW, Seattle, WA 98126, United States",,North Admiral,West Seattle,Seattle,WA,98126,Seattle,"Seattle, WA",US,United States,47.57616751,-122.3715806,Apartment,Entire home/apt,2,1,1,1,Real Bed,,$65.00 ,,,,$15.00 ,0,$0.00 ,2,14,0,,,,,,,,WASHINGTON,f
6847052,2.01601E+13,04-01-2016,7 Leaf B&B Billy Bong Thortons Room,26378802,Chelsi,19-01-2015,"Seattle, Washington, United States",within an hour,88%,100%,t,North Admiral,4,4,"California Avenue Southwest, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.57211338,-122.3859171,House,Private room,2,1,1,1,Real Bed,,$101.00 ,$699.00 ,"$2,250.00 ",,$10.00 ,1,$0.00 ,1,1125,8,100,10,10,10,10,10,10,WASHINGTON,f
1538865,2.01601E+13,04-01-2016,2 Bedroom home in West Seattle,8204725,Christine,16-08-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,North Admiral,1,1,"46th Avenue Southwest, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.57356204,-122.3909929,House,Entire home/apt,3,1,2,2,Real Bed,,$90.00 ,$500.00 ,,$250.00 ,,1,$0.00 ,3,1125,16,96,10,9,10,10,10,10,WASHINGTON,f
3061918,2.01601E+13,04-01-2016,Classic Tudor - Quiet & Convenient,15566972,Scott,15-05-2014,"Seattle, Washington, United States",within a day,100%,N/A,f,North Admiral,1,1,"38th Ave SW, West Seattle, WA 98126, United States",North Admiral,North Admiral,West Seattle,West Seattle,WA,98126,Seattle,"West Seattle, WA",US,United States,47.57190255,-122.3789319,House,Private room,2,1,1,2,Real Bed,,$90.00 ,$450.00 ,"$1,600.00 ",$200.00 ,$25.00 ,1,$25.00 ,2,60,20,96,10,10,10,10,9,9,WASHINGTON,f
7773851,2.01601E+13,04-01-2016,W. Seattle Modern Craftsman,983759,Jason,17-08-2011,"Seattle, Washington, United States",within a few hours,100%,N/A,f,North Admiral,1,1,"Southwest Hinds Street, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.57274385,-122.3818332,House,Entire home/apt,4,1,2,2,Real Bed,,$185.00 ,"$1,000.00 ","$3,500.00 ",,$35.00 ,1,$0.00 ,3,1125,2,80,10,10,10,10,10,8,WASHINGTON,f
2536507,2.01601E+13,04-01-2016,Modern Beach Studio with 180 VIEW,5570855,Marian,22-03-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,North Admiral,2,2,"Halleck Avenue Southwest, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.58274073,-122.3980841,Apartment,Entire home/apt,2,1,0,1,Real Bed,,$99.00 ,,,$300.00 ,$50.00 ,0,$0.00 ,1,1125,105,98,10,10,10,10,10,9,WASHINGTON,f
8409773,2.01601E+13,04-01-2016,Alki city view condo,44299760,Gebran,15-09-2015,US,N/A,N/A,N/A,f,North Admiral,1,1,", Seattle, WA 98126, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98126,Seattle,"Seattle, WA",US,United States,47.57342733,-122.3717459,Condominium,Entire home/apt,2,1,1,1,Real Bed,,$99.00 ,,,$250.00 ,$70.00 ,1,$50.00 ,2,1125,0,,,,,,,,WASHINGTON,f
7131797,2.01601E+13,04-01-2016,"Skylights, Privacy & Convenience",37349992,John & Bridget,02-07-2015,"Seattle, Washington, United States",within an hour,100%,100%,t,North Admiral,1,1,"44th Avenue Southwest, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.57658172,-122.3886758,House,Entire home/apt,3,1,1,1,Real Bed,,$89.00 ,$580.00 ,,$200.00 ,$65.00 ,2,$7.00 ,3,21,15,100,10,10,10,10,10,10,WASHINGTON,f
10331249,2.01601E+13,04-01-2016,Charming West Seattle Home,534587,Cynthia,25-04-2011,"Seattle, Washington, United States",within an hour,100%,100%,f,,2,2,"Seattle, WA 98116, United States",,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.57209542,-122.3911104,House,Private room,1,1,1,1,Real Bed,,$45.00 ,$275.00 ,$995.00 ,,,1,$0.00 ,14,1125,0,,,,,,,,WASHINGTON,f
9883943,2.01601E+13,04-01-2016,Contemporary Getaway in Seattle,28943976,Isai,07-03-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,North Admiral,1,1,"Ferry Avenue Southwest, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.58893774,-122.3821435,House,Private room,6,1.5,1,3,Real Bed,,$130.00 ,,,,$45.00 ,2,$25.00 ,1,1125,0,,,,,,,,WASHINGTON,t
6956938,2.01601E+13,04-01-2016,Quiet Studio has a Spectacular view,5091410,Mumtaz,11-06-2015,"Seattle, Washington, United States",within an hour,100%,100%,t,North Admiral,2,2,"Southwest Walker Street, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.58495099,-122.3816172,House,Private room,2,1,1,1,Real Bed,,$90.00 ,$550.00 ,"$1,900.00 ",$100.00 ,$60.00 ,2,$100.00 ,1,1125,23,96,10,10,9,10,10,10,WASHINGTON,t
7869223,2.01601E+13,04-01-2016,Sweet Rambler Getaway Near Alki,12967352,Meghan,09-03-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,North Admiral,1,1,"51st Avenue Southwest, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.58044817,-122.397792,House,Entire home/apt,4,2,2,2,Real Bed,,$200.00 ,,,,,1,$0.00 ,2,1125,1,100,8,10,10,10,10,10,WASHINGTON,f
7278583,2.01601E+13,04-01-2016,1904 Queen Anne Style Home,34656171,Sharon,31-05-2015,"San Jose, California, United States",within a day,100%,100%,f,North Admiral,2,2,"44th Avenue Southwest, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.59114113,-122.3864451,House,Entire home/apt,7,2.5,3,4,Real Bed,,$225.00 ,"$1,700.00 ","$3,750.00 ",$500.00 ,$200.00 ,1,$0.00 ,2,1125,2,100,10,10,10,10,10,10,WASHINGTON,f
6796246,2.01601E+13,04-01-2016,1 Bedroom Studio with a serene view,5091410,Mumtaz,11-06-2015,"Seattle, Washington, United States",within an hour,100%,100%,t,North Admiral,2,2,"Southwest Walker Street, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.58273995,-122.3810727,House,Entire home/apt,2,1,0,1,Real Bed,,$90.00 ,$500.00 ,"$1,900.00 ",$100.00 ,$60.00 ,2,$100.00 ,1,1125,34,95,10,10,10,10,10,9,WASHINGTON,t
5991734,2.01601E+13,04-01-2016,Lovely Wooded Mother-in-Law Cottage,23169254,Jessica,31-10-2014,"Seattle, Washington, United States",within a few hours,90%,100%,t,North Admiral,1,1,"51st Avenue Southwest, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.57586832,-122.3984276,Cabin,Entire home/apt,2,1,0,1,Real Bed,,$90.00 ,,,$200.00 ,$50.00 ,2,$40.00 ,1,4,31,97,10,10,10,10,10,10,WASHINGTON,f
6515046,2.01601E+13,04-01-2016,Luxury Apt/Downtown West Seattle,2942022,David,15-07-2012,"Seattle, Washington, United States",within an hour,100%,100%,f,North Admiral,2,2,"California Avenue Southwest, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.57204407,-122.3861619,Apartment,Private room,2,1,1,1,Real Bed,,$79.00 ,$550.00 ,"$2,000.00 ",,$10.00 ,1,$0.00 ,3,1125,25,90,10,10,10,9,10,9,WASHINGTON,f
8538420,2.01601E+13,04-01-2016,Spectacular City View apartment,43798906,Terry,09-09-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,Genesee,2,2,"34th Avenue Southwest, Seattle, WA 98126, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98126,Seattle,"Seattle, WA",US,United States,47.57305869,-122.3743991,Apartment,Entire home/apt,4,1,1,2,Real Bed,,$100.00 ,,,$150.00 ,$75.00 ,1,$0.00 ,1,1125,10,98,10,10,10,10,10,10,WASHINGTON,t
7800143,2.01601E+13,04-01-2016,House in the heart of West Seattle,41055891,Kelly,10-08-2015,US,within an hour,90%,100%,f,North Admiral,1,1,"Belvidere Avenue Southwest, Seattle, WA 98126, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98126,Seattle,"Seattle, WA",US,United States,47.57805854,-122.3824613,House,Entire home/apt,6,2,4,5,Real Bed,,$225.00 ,"$1,400.00 ",,,,1,$0.00 ,2,1125,10,94,9,9,10,10,10,10,WASHINGTON,f
7651602,2.01601E+13,04-01-2016,7 Leaf THC Master Suite,26378802,Chelsi,19-01-2015,"Seattle, Washington, United States",within an hour,88%,100%,t,North Admiral,4,4,"California Avenue Southwest, Seattle, WA 98116, United States",North Admiral,North Admiral,West Seattle,Seattle,WA,98116,Seattle,"Seattle, WA",US,United States,47.57226142,-122.3878985,Bed & Breakfast,Private room,2,1.5,1,1,Real Bed,,$299.00 ,"$2,500.00 ","$9,000.00 ",,$20.00 ,2,$100.00 ,1,1125,0,,,,,,,,WASHINGTON,f
461567,2.01601E+13,04-01-2016,BALLARD  CHARM - Contemporary Suite,2294267,Donna,04-05-2012,"Ballard, Seattle, WA",within a few hours,100%,100%,f,Crown Hill,1,1,"Mary Ave NW, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.69736004,-122.3762222,Bed & Breakfast,Entire home/apt,3,1,1,2,Real Bed,,$70.00 ,$500.00 ,,,$30.00 ,2,$10.00 ,1,30,117,94,9,10,10,10,9,9,WASHINGTON,f
9736940,2.01601E+13,04-01-2016,"Cozy, large room in private condo.",50236885,Elise,30-11-2015,US,within a few hours,78%,100%,f,,1,1,"9th Avenue Northwest, Seattle, WA 98117, United States",,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.69855397,-122.369271,Townhouse,Private room,2,1.5,1,1,Real Bed,,$28.00 ,$100.00 ,,,,1,$0.00 ,1,7,3,100,10,10,8,8,8,10,WASHINGTON,f
210316,2.01601E+13,04-01-2016,"""THE 5-STAR HOUSE"" ",2438665,Flor,22-05-2012,"Seattle, Washington, United States",within an hour,100%,100%,f,Crown Hill,3,3,"Dibble Ave NW, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.69989837,-122.3661418,Bed & Breakfast,Private room,2,4.5,1,4,Real Bed,,$65.00 ,$530.00 ,"$2,240.00 ",$200.00 ,$35.00 ,2,$25.00 ,2,360,22,91,9,9,10,10,9,9,WASHINGTON,t
4581124,2.01601E+13,04-01-2016,Guest Room -Cute North Seattle Home,15315685,Aaron,09-05-2014,"Shoreline, Washington, United States",within a few hours,90%,100%,t,Crown Hill,2,2,"Mary Avenue Northwest, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.70006051,-122.3743716,House,Private room,2,1,1,1,Real Bed,,$69.00 ,$299.00 ,"$1,100.00 ",$100.00 ,$50.00 ,1,$5.00 ,2,1125,17,95,9,9,10,10,9,10,WASHINGTON,f
6403104,2.01601E+13,04-01-2016,Long Term or Homestay: Private Bath,18478539,Elizabeth,20-07-2014,US,within a day,100%,100%,f,Crown Hill,1,1,"Northwest 87th Street, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.69179388,-122.3689606,House,Private room,2,1,1,1,Real Bed,,$41.00 ,$280.00 ,"$1,100.00 ",,,1,$0.00 ,13,1125,3,100,10,10,10,10,9,10,WASHINGTON,f
7071331,2.01601E+13,04-01-2016,Sweet Family Friendly Neighborhood,1918676,Danielle,13-03-2012,"Seattle, Washington, United States",within an hour,88%,100%,f,Crown Hill,2,2,"Dibble Avenue Northwest, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.69314352,-122.3680789,House,Private room,2,1,1,1,Real Bed,,$42.00 ,$268.00 ,$945.00 ,,,2,$10.00 ,1,1125,22,90,10,9,10,10,9,9,WASHINGTON,f
3883137,2.01601E+13,04-01-2016,Delightful Spacious Apartment,6933188,Jeannette,16-06-2013,"Seattle, Washington, United States",within an hour,100%,100%,f,Crown Hill,1,1,"20th Avenue Northwest, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.69335529,-122.3731757,House,Entire home/apt,6,1,1,3,Real Bed,,$100.00 ,,"$2,500.00 ",$100.00 ,$40.00 ,4,$10.00 ,1,1125,80,96,10,10,10,10,9,10,WASHINGTON,f
9858690,2.01601E+13,04-01-2016,Crown Hill/Ballard Room for Rent,9600245,Erika,23-10-2013,"Shoreline, Washington, United States",N/A,N/A,N/A,f,Crown Hill,1,1,"14th Avenue Northwest, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.6992059,-122.3731722,House,Private room,2,1,1,1,Real Bed,,$100.00 ,,,,,1,$0.00 ,1,1125,0,,,,,,,,WASHINGTON,f
6657574,2.01601E+13,04-01-2016,Sunny Room in Quiet Neighborhood,20765151,Elizabeth,31-08-2014,"Seattle, Washington, United States",N/A,N/A,N/A,t,Crown Hill,1,1,"12th Avenue Northwest, Seattle, WA 98177, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98177,Seattle,"Seattle, WA",US,United States,47.70348162,-122.3698421,House,Private room,1,1.5,1,1,Real Bed,,$45.00 ,$399.00 ,"$1,275.00 ",$100.00 ,$10.00 ,1,$0.00 ,2,1125,8,98,10,10,10,10,10,10,WASHINGTON,f
566435,2.01601E+13,04-01-2016,"""THE 5-STAR HOUSE"" ",2438665,Flor,22-05-2012,"Seattle, Washington, United States",within an hour,100%,100%,f,Crown Hill,3,3,"Dibble Ave NW, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.70155129,-122.3665113,House,Private room,2,3.5,1,1,Real Bed,2750,$65.00 ,$530.00 ,"$2,240.00 ",$200.00 ,$35.00 ,2,$25.00 ,2,180,37,95,9,10,10,10,9,9,WASHINGTON,t
226495,2.01601E+13,04-01-2016,"Fun apartment in Ballard, Seattle",1037115,Rose & Glen,30-08-2011,"Montezuma,Costas Rica  and Seattle Wasington, United States",within a few hours,100%,100%,f,Fremont,7,7,"10th Avenue Northwest, Seattle, WA 98117, United States",Ballard,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.69102796,-122.3681547,Apartment,Entire home/apt,6,1,2,3,Real Bed,,$170.00 ,"$1,140.00 ","$1,850.00 ",$300.00 ,$65.00 ,4,$15.00 ,3,1125,42,89,9,9,10,9,9,9,WASHINGTON,f
9394485,2.01601E+13,04-01-2016,"Seattle Urban Oasis, Crown Hill",37479633,Shannon,04-07-2015,"Seattle, Washington, United States",within a few hours,100%,100%,f,Crown Hill,1,1,"13th Avenue Northwest, Seattle, WA 98177, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98177,Seattle,"Seattle, WA",US,United States,47.70514083,-122.3712134,House,Entire home/apt,4,1,2,3,Real Bed,,$119.00 ,,"$2,600.00 ",$99.00 ,$35.00 ,4,$30.00 ,1,1125,2,100,,10,,10,,,WASHINGTON,f
8116504,2.01601E+13,04-01-2016,Little Dream Cottage,9783390,Angelika & Jim,03-11-2013,US,within a few hours,100%,100%,f,Crown Hill,1,1,"17th Avenue Northwest, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.69291053,-122.3784946,House,Entire home/apt,2,1,1,1,Real Bed,,$100.00 ,,,,,1,$100.00 ,2,1125,0,,,,,,,,WASHINGTON,t
80188,2.01601E+13,04-01-2016,Seattle North Beach B R Guest Suite,409899,Eleanor,25-02-2011,"Seattle, Washington, United States",within an hour,100%,100%,t,Crown Hill,1,1,"15th Ave NW, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.69757112,-122.3758754,House,Entire home/apt,3,1,2,2,Real Bed,,$114.00 ,$600.00 ,"$2,298.00 ",,$60.00 ,1,$25.00 ,1,365,133,97,10,10,10,10,9,10,WASHINGTON,t
9696286,2.01601E+13,04-01-2016,Family Friendly Holiday Haven,1918676,Danielle,13-03-2012,"Seattle, Washington, United States",within an hour,88%,100%,f,Crown Hill,2,2,"Dibble Avenue Northwest, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.69344576,-122.3668032,House,Entire home/apt,4,1,2,2,Real Bed,,$100.00 ,$411.00 ,"$1,491.00 ",,,1,$0.00 ,1,1125,0,,,,,,,,WASHINGTON,f
7788695,2.01601E+13,04-01-2016,Private Entry Modern Suite,30979808,Anastasia,10-04-2015,"Seattle, Washington, United States",within an hour,100%,100%,t,Crown Hill,1,1,"Northwest 97th Street, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.70036328,-122.3709065,House,Private room,2,1,1,1,Real Bed,,$68.00 ,,,,$25.00 ,3,$0.00 ,1,1125,33,99,10,10,10,10,9,10,WASHINGTON,f
1289082,2.01601E+13,04-01-2016,Three  bedroom home in Ballard,1037115,Rose & Glen,30-08-2011,"Montezuma,Costas Rica  and Seattle Wasington, United States",within a few hours,100%,100%,f,Fremont,7,7,"10th Avenue Northwest, Seattle, WA 98117, United States",Ballard,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.6909559,-122.3697198,Apartment,Entire home/apt,8,2,3,3,Real Bed,,$275.00 ,"$1,850.00 ","$2,850.00 ",$400.00 ,$80.00 ,6,$25.00 ,3,30,29,87,9,9,10,9,9,8,WASHINGTON,f
3656508,2.01601E+13,04-01-2016,"Cozy 1 BR, Private Bath, Comfy Bed",18522959,Augustin,21-07-2014,"Seattle, Washington, United States",within an hour,100%,100%,f,Crown Hill,2,2,"10th Avenue Northwest, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.6939759,-122.3716538,House,Private room,2,1,1,1,Real Bed,,$35.00 ,$250.00 ,$882.00 ,,$25.00 ,1,$30.00 ,1,30,26,94,10,9,10,10,10,9,WASHINGTON,f
8119192,2.01601E+13,04-01-2016,"Private, Cozy Room & Bath-Seattle",42873852,Melissa,30-08-2015,"Seattle, Washington, United States",within an hour,100%,100%,f,Crown Hill,1,1,"8th Avenue Northwest, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.69306524,-122.3673508,House,Private room,4,1,1,2,Real Bed,,$75.00 ,$475.00 ,"$1,800.00 ",$100.00 ,$25.00 ,2,$15.00 ,1,1125,7,100,10,10,10,10,10,10,WASHINGTON,t
5487653,2.01601E+13,04-01-2016,Cute North Seattle Home,15315685,Aaron,09-05-2014,"Shoreline, Washington, United States",within a few hours,90%,100%,t,Crown Hill,2,2,"Mary Avenue Northwest, Seattle, WA 98117, United States",Crown Hill,Crown Hill,Other neighborhoods,Seattle,WA,98117,Seattle,"Seattle, WA",US,United States,47.69996239,-122.3755107,House,Entire home/apt,6,2,3,3,Real Bed,,$95.00 ,$625.00 ,,$100.00 ,$50.00 ,3,$20.00 ,3,1125,2,90,8,8,9,8,9,10,WASHINGTON,f
